BDEXP,Nelder-Mead,0,1200.0619292919873,None
HS110,L-BFGS-B,1,0.0016505410021636635,1
EXPQUAD,L-BFGS-B,1,0.005275958013953641,1
BQPGAUSS,L-BFGS-B,1,1.809336209000321,1
HS110,TNC,1,0.0004514169995673001,1
EXPQUAD,TNC,1,0.0014673339901492,1
BQPGAUSS,TNC,1,2.236747249990003,1
HS110,Powell,1,0.005449374992167577,1
EXPQUAD,Powell,1,1.710616750002373,0
BQPGAUSS,Powell,0,150.34767595899757,0
HS110,Nelder-Mead,1,0.006372208008542657,1
EXPQUAD,Nelder-Mead,0,683.8507383750111,0
BQPGAUSS,Nelder-Mead,0,1200.0031759999983,None
BIGGSB1,L-BFGS-B,1,1.4182579590124078,1
TORSION4,L-BFGS-B,1,0.06968575000064448,1
TORSIONB,L-BFGS-B,1,0.1229886670189444,1
BIGGSB1,TNC,0,0.006565416988451034,1
TORSION4,TNC,0,31.601677708007628,1
TORSIONB,TNC,1,13.307128916989313,1
BIGGSB1,Powell,0,216.67923520799377,1
TORSION4,Powell,0,797.9283702920075,1
TORSIONB,Powell,0,907.0038260000001,1
BIGGSB1,Nelder-Mead,0,1200.0653919999895,None
TORSION4,Nelder-Mead,0,1200.0438856249966,None
TORSIONB,Nelder-Mead,0,1200.0446822090016,None
LINVERSE,L-BFGS-B,1,0.08033254198380746,0
TORSION6,L-BFGS-B,1,0.04236399999354035,1
PALMER4B,L-BFGS-B,1,0.0011937090021092445,1
LINVERSE,TNC,0,0.0168581249890849,0
TORSION6,TNC,0,31.95717125001829,1
PALMER4B,TNC,0,0.000704749982105568,1
LINVERSE,Powell,1,80.77192995799123,0
TORSION6,Powell,0,803.8830365840113,1
PALMER4B,Powell,1,0.005816499993670732,1
LINVERSE,Nelder-Mead,0,1200.0074512500141,None
TORSION6,Nelder-Mead,0,1200.0215930000122,None
PALMER4B,Nelder-Mead,1,0.0025460830074734986,0
PALMER8A,L-BFGS-B,1,0.0034885419881902635,1
QR3DLS,L-BFGS-B,0,3.6226776670082472,0
PSPDOC,L-BFGS-B,1,0.0011417919886298478,1
PALMER8A,TNC,0,0.000988499989034608,1
QR3DLS,TNC,0,0.0018850420019589365,0
PSPDOC,TNC,0,0.000739125011023134,1
PALMER8A,Powell,1,0.0227242500113789,1
QR3DLS,Powell,0,32.49241845900542,0
PSPDOC,Powell,1,0.01909795799292624,1
PALMER8A,Nelder-Mead,1,0.00713716697646305,1
QR3DLS,Nelder-Mead,0,79.66660795800271,0
PSPDOC,Nelder-Mead,1,0.004956832999596372,1
PFIT3LS,L-BFGS-B,1,0.021494666987564415,1
TORSIONA,L-BFGS-B,1,0.09173979199840687,1
PFIT3LS,TNC,0,0.0004677500110119581,1
TORSIONA,TNC,1,13.318216499988921,1
PFIT3LS,Powell,1,0.0013419580063782632,0
TORSIONA,Powell,0,891.6054944999923,1
PFIT3LS,Nelder-Mead,0,0.006609541975194588,1
TORSIONA,Nelder-Mead,0,1200.0103572499938,None
OBSTCLAE,L-BFGS-B,1,0.24311870799283497,1
HS5,L-BFGS-B,1,0.001634665997698903,1
3PK,L-BFGS-B,1,0.15304087501135655,1
OBSTCLAE,TNC,0,111.36182087499765,1
HS5,TNC,1,0.000669291999656707,1
3PK,TNC,1,0.0001415839942637831,None
OBSTCLAE,Powell,0,1225.8900373340002,None
HS5,Powell,1,0.0016102079825941473,1
3PK,Powell,0,0.1931367910001427,1
OBSTCLAE,Nelder-Mead,0,1200.1483346249734,None
HS5,Nelder-Mead,1,0.002885249996325001,1
3PK,Nelder-Mead,0,0.06518912501633167,1
HS4,L-BFGS-B,1,0.001090208999812603,None
PALMER3A,L-BFGS-B,1,0.005395166983362287,1
PALMER2E,L-BFGS-B,1,0.003604958998039365,0
HS4,TNC,1,0.00025579199427738786,None
PALMER3A,TNC,0,0.0011641670134849846,1
PALMER2E,TNC,1,0.0002790830039884895,1
HS4,Powell,1,0.00837700002011843,1
PALMER3A,Powell,1,0.014581124996766448,1
PALMER2E,Powell,1,0.03526858301484026,1
HS4,Nelder-Mead,1,0.00047312499373219907,None
PALMER3A,Nelder-Mead,1,0.009399542002938688,1
PALMER2E,Nelder-Mead,1,0.013675249996595085,1
PFIT4LS,L-BFGS-B,1,0.02641720901010558,1
EXPLIN2,L-BFGS-B,1,0.007103250012733042,0
HART6,L-BFGS-B,1,0.0011770830024033785,1
PFIT4LS,TNC,0,0.0004122079990338534,1
EXPLIN2,TNC,1,0.11645958299050108,1
HART6,TNC,1,0.0009169999975711107,1
PFIT4LS,Powell,1,0.0012488329957704991,0
EXPLIN2,Powell,1,0.6507486249902286,0
HART6,Powell,1,0.00703995898948051,1
PFIT4LS,Nelder-Mead,0,0.0062658750102855265,0
EXPLIN2,Nelder-Mead,0,683.5747048330086,0
HART6,Nelder-Mead,1,0.012183125014416873,1
CHEBYQAD,L-BFGS-B,1,0.0048302919894922525,0
MAXLIKA,L-BFGS-B,1,0.008924666995881125,0
HS38,L-BFGS-B,1,0.001821458019549027,1
CHEBYQAD,TNC,0,0.06687020900426432,0
MAXLIKA,TNC,0,0.010689707996789366,1
HS38,TNC,1,0.0009647080150898546,1
CHEBYQAD,Powell,1,0.4045732500089798,0
MAXLIKA,Powell,1,0.022100500005763024,1
HS38,Powell,1,0.011730458005331457,1
CHEBYQAD,Nelder-Mead,1,4.416074875014601,0
MAXLIKA,Nelder-Mead,0,0.04333429201506078,1
HS38,Nelder-Mead,1,0.006428000022424385,1
KOEBHELB,L-BFGS-B,1,0.0014172079972922802,0
